candidate,eta,alpha,barrier_Z,bias,conductance,mean_frustration
s_wave,0.0,0.5235987755982988,0.0,0.128,1.418917047516987,4.132233444309464e-11
s_wave,0.0,0.5235987755982988,0.0,0.136,1.3903729513637861,4.132233444309464e-11
s_wave,0.0,0.5235987755982988,0.0,0.14400000000000002,1.3640630641612308,4.132233444309464e-11
s_wave,0.0,0.5235987755982988,0.0,0.15200000000000002,1.3398494551301223,4.132233444309464e-11
s_wave,0.0,0.5235987755982988,0.0,0.16000000000000003,1.3175853018488861,4.132233444309464e-11
s_wave,0.0,0.5235987755982988,0.0,0.16800000000000004,1.2971220901785612,4.132233444309464e-11
s_wave,0.0,0.5235987755982988,0.0,0.17600000000000005,1.2783144723622306,4.132233444309464e-11
s_wave,0.0,0.5235987755982988,0.0,0.184,1.2610233842524905,4.132233444309464e-11
s_wave,0.0,0.5235987755982988,0.0,0.192,1.2451178996920027,4.132233444309464e-11
s_wave,0.0,0.5235987755982988,0.0,0.2,1.2304761904834867,4.132233444309464e-11
s_wave,0.0,0.5235987755982988,0.0,0.20800000000000002,1.2169858690260664,4.132233444309464e-11
s_wave,0.0,0.5235987755982988,0.0,0.21600000000000003,1.2045439177827366,4.132233444309464e-11
