mu,phi,bulk_gap
-0.5,3.4557519189487724,0.024212830994488923
-0.5,3.612831551628262,0.0346119371163846
-0.5,3.7699111843077517,0.04716167559993136
-0.5,3.9269908169872414,0.05897614348645987
-0.5,4.084070449666731,0.0748138809418458
-0.5,4.241150082346221,0.0917818609869884
-0.5,4.39822971502571,0.11199128083202298
-0.5,4.5553093477052,0.13461237858322816
-0.5,4.71238898038469,0.07753790488162061
-0.5,4.869468613064179,0.009066730302591508
-0.5,5.026548245743669,0.06908341963463546
-0.5,5.183627878423159,0.10990684670843673
-0.5,5.340707511102648,0.14923861475993083
-0.5,5.497787143782138,0.18894779482063503
-0.5,5.654866776461628,0.22834323141922974
-0.5,5.811946409141117,0.26542612620112604
-0.5,5.969026041820607,0.29613205372011014
-0.5,6.126105674500097,0.31741313342887495
-0.5,6.283185307179586,0.32465871262100476
-0.3333333333333335,0.0,0.36723622427629377
-0.3333333333333335,0.15707963267948966,0.3591762770798571
-0.3333333333333335,0.3141592653589793,0.3374348668403249
-0.3333333333333335,0.47123889803846897,0.3054203796120777
-0.3333333333333335,0.6283185307179586,0.2671886357597787
-0.3333333333333335,0.7853981633974483,0.22758473657367242
-0.3333333333333335,0.9424777960769379,0.18889758813186142
-0.3333333333333335,1.0995574287564276,0.1519325800252191
-0.3333333333333335,1.2566370614359172,0.11675288628377249
-0.3333333333333335,1.413716694115407,0.0839524566751171
-0.3333333333333335,1.5707963267948966,0.05153738591177103
-0.3333333333333335,1.7278759594743862,0.002888087224674071
-0.3333333333333335,1.8849555921538759,0.07414396417331272
