model,valley,pairing,barrier_Z,eta_meV,bias_meV,conductance_generalized_btk,andreev_component,normal_reflection_component
baseline,total,s_wave,0.0,0.05,-54.16666666666666,1.0048696611517827,0.004869661151782887,0.0
baseline,total,s_wave,0.0,0.05,-53.33333333333333,1.005086208676015,0.005086208676014473,0.0
baseline,total,s_wave,0.0,0.05,-52.5,1.0053345420206241,0.00533454202062422,0.0
baseline,total,s_wave,0.0,0.05,-51.66666666666666,1.0054783326586847,0.00547833265868441,0.0
baseline,total,s_wave,0.0,0.05,-50.83333333333333,1.005616185693573,0.00561618569357355,0.0
baseline,total,s_wave,0.0,0.05,-50.0,1.005737761159946,0.005737761159945434,0.0
baseline,total,s_wave,0.0,0.05,-49.16666666666666,1.005900595894281,0.005900595894280904,0.0
baseline,total,s_wave,0.0,0.05,-48.33333333333333,1.0061465947171178,0.006146594717117018,0.0
baseline,total,s_wave,0.0,0.05,-47.5,1.0062669722157038,0.0062669722157039824,0.0
baseline,total,s_wave,0.0,0.05,-46.66666666666666,1.006514368507928,0.006514368507928586,0.0
baseline,total,s_wave,0.0,0.05,-45.83333333333333,1.0067057712025047,0.006705771202504608,0.0
baseline,total,s_wave,0.0,0.05,-45.0,1.0070342077104812,0.007034207710481164,0.0
baseline,total,s_wave,0.0,0.05,-44.16666666666666,1.0073229947902589,0.007322994790259341,0.0
baseline,total,s_wave,0.0,0.05,-43.33333333333333,1.0076249023640298,0.007624902364030259,0.0
baseline,total,s_wave,0.0,0.05,-42.5,1.0079179395512403,0.007917939551240046,0.0
baseline,total,s_wave,0.0,0.05,-41.66666666666666,1.0082486739303536,0.008248673930353787,0.0
baseline,total,s_wave,0.0,0.05,-40.83333333333333,1.0086010408194648,0.008601040819465467,0.0
baseline,total,s_wave,0.0,0.05,-40.0,1.008961556052706,0.008961556052705669,0.0
baseline,total,s_wave,0.0,0.05,-39.16666666666666,1.0093650706702229,0.00936507067022276,0.0
baseline,total,s_wave,0.0,0.05,-38.33333333333333,1.0099207362808647,0.009920736280864957,0.0
baseline,total,s_wave,0.0,0.05,-37.5,1.0104329178147082,0.010432917814708783,0.0
baseline,total,s_wave,0.0,0.05,-36.66666666666666,1.011089611141645,0.011089611141644527,0.0
baseline,total,s_wave,0.0,0.05,-35.83333333333333,1.0118458677115534,0.011845867711552759,0.0
baseline,total,s_wave,0.0,0.05,-35.0,1.0124563072255037,0.012456307225502889,0.0
baseline,total,s_wave,0.0,0.05,-34.166666666666664,1.0132174611532687,0.01321746115326838,0.0
baseline,total,s_wave,0.0,0.05,-33.33333333333333,1.014124111025,0.014124111024999985,0.0
baseline,total,s_wave,0.0,0.05,-32.5,1.0149305598300427,0.01493055983004326,0.0
baseline,total,s_wave,0.0,0.05,-31.666666666666664,1.0157900377157738,0.01579003771577346,0.0
baseline,total,s_wave,0.0,0.05,-30.83333333333333,1.0169929317385147,0.016992931738514672,0.0
baseline,total,s_wave,0.0,0.05,-30.0,1.01832456035292,0.018324560352919437,0.0
baseline,total,s_wave,0.0,0.05,-29.166666666666664,1.0196159257272812,0.0196159257272817,0.0
baseline,total,s_wave,0.0,0.05,-28.33333333333333,1.0209308132718447,0.02093081327184475,0.0
baseline,total,s_wave,0.0,0.05,-27.5,1.0219155567727856,0.02191555677278497,0.0
baseline,total,s_wave,0.0,0.05,-26.666666666666664,1.0230681016882237,0.02306810168822427,0.0
baseline,total,s_wave,0.0,0.05,-25.83333333333333,1.024049528748715,0.02404952874871579,0.0
baseline,total,s_wave,0.0,0.05,-25.0,1.025252375847605,0.02525237584760474,0.0
baseline,total,s_wave,0.0,0.05,-24.166666666666664,1.0255546402617977,0.025554640261798194,0.0
baseline,total,s_wave,0.0,0.05,-23.33333333333333,1.0262771146360767,0.026277114636076074,0.0
baseline,total,s_wave,0.0,0.05,-22.5,1.027832549373097,0.027832549373097523,0.0
baseline,total,s_wave,0.0,0.05,-21.666666666666664,1.0300068640118347,0.030006864011834687,0.0
baseline,total,s_wave,0.0,0.05,-20.83333333333333,1.032615630524726,0.032615630524725596,0.0
baseline,total,s_wave,0.0,0.05,-20.0,1.0357390313395387,0.035739031339538485,0.0
baseline,total,s_wave,0.0,0.05,-19.166666666666664,1.0388250255694595,0.03882502556946024,0.0
baseline,total,s_wave,0.0,0.05,-18.33333333333333,1.0418694056707918,0.041869405670791865,0.0
baseline,total,s_wave,0.0,0.05,-17.5,1.0464088608881776,0.04640886088817805,0.0
baseline,total,s_wave,0.0,0.05,-16.666666666666664,1.050486075886783,0.05048607588678262,0.0
baseline,total,s_wave,0.0,0.05,-15.833333333333329,1.053624786337022,0.05362478633702164,0.0
baseline,total,s_wave,0.0,0.05,-15.0,1.0583704685567465,0.05837046855674655,0.0
baseline,total,s_wave,0.0,0.05,-14.166666666666655,1.06470681211786,0.06470681211785968,0.0
baseline,total,s_wave,0.0,0.05,-13.333333333333329,1.0728718029731505,0.0728718029731507,0.0
baseline,total,s_wave,0.0,0.05,-12.5,1.0816423035272904,0.08164230352729031,0.0
baseline,total,s_wave,0.0,0.05,-11.666666666666655,1.0882858486252915,0.08828584862529214,0.0
baseline,total,s_wave,0.0,0.05,-10.833333333333329,1.0977414764858724,0.09774147648587177,0.0
baseline,total,s_wave,0.0,0.05,-10.0,1.113298540846874,0.11329854084687384,0.0
baseline,total,s_wave,0.0,0.05,-9.166666666666655,1.1390235295188633,0.13902352951886277,0.0
baseline,total,s_wave,0.0,0.05,-8.333333333333329,1.1802788994595061,0.180278899459506,0.0
baseline,total,s_wave,0.0,0.05,-7.5,1.227361163955176,0.22736116395517608,0.0
baseline,total,s_wave,0.0,0.05,-6.666666666666657,1.2854429604059303,0.28544296040593065,0.0
baseline,total,s_wave,0.0,0.05,-5.833333333333329,1.367026228292476,0.36702622829247644,0.0
baseline,total,s_wave,0.0,0.05,-5.0,1.493161196064754,0.4931611960647546,0.0
baseline,total,s_wave,0.0,0.05,-4.166666666666657,1.6994975907173122,0.6994975907173118,0.0
baseline,total,s_wave,0.0,0.05,-3.3333333333333286,2.0600093230592513,1.0600093230592516,0.0
baseline,total,s_wave,0.0,0.05,-2.5,2.7208317934024846,1.720831793402486,0.0
baseline,total,s_wave,0.0,0.05,-1.6666666666666572,4.004407452900463,3.0044074529004634,0.0
baseline,total,s_wave,0.0,0.05,-0.8333333333333286,6.291960283824793,5.291960283824793,0.0
baseline,total,s_wave,0.0,0.05,0.0,8.038874665947937,7.038874665947937,0.0
baseline,total,s_wave,0.0,0.05,0.8333333333333428,6.37686737497599,5.37686737497599,0.0
baseline,total,s_wave,0.0,0.05,1.6666666666666714,4.091008284453333,3.0910082844533338,0.0
baseline,total,s_wave,0.0,0.05,2.5,2.775167192505307,1.7751671925053067,0.0
baseline,total,s_wave,0.0,0.05,3.333333333333343,2.0458079729336207,1.045807972933621,0.0
baseline,total,s_wave,0.0,0.05,4.166666666666671,1.5549961954196883,0.5549961954196876,0.0
baseline,total,s_wave,0.0,0.05,5.0,1.2877277512670664,0.28772775126706684,0.0
baseline,total,s_wave,0.0,0.05,5.833333333333343,1.17782577484298,0.17782577484297968,0.0
baseline,total,s_wave,0.0,0.05,6.666666666666671,1.1200954114118282,0.12009541141182836,0.0
baseline,total,s_wave,0.0,0.05,7.5,1.0853506871302876,0.08535068713028765,0.0
baseline,total,s_wave,0.0,0.05,8.333333333333343,1.0605044150643497,0.06050441506434962,0.0
baseline,total,s_wave,0.0,0.05,9.166666666666671,1.0405824736758467,0.040582473675846456,0.0
baseline,total,s_wave,0.0,0.05,10.0,1.0231409837093393,0.023140983709339494,0.0
baseline,total,s_wave,0.0,0.05,10.833333333333345,1.0107152105250434,0.010715210525043506,0.0
baseline,total,s_wave,0.0,0.05,11.666666666666671,1.0057599761622444,0.0057599761622444175,0.0
baseline,total,s_wave,0.0,0.05,12.5,1.003875868049456,0.0038758680494558255,0.0
baseline,total,s_wave,0.0,0.05,13.333333333333345,1.0028849860329503,0.0028849860329505173,0.0
baseline,total,s_wave,0.0,0.05,14.166666666666671,1.0022519104147196,0.002251910414719757,0.0
baseline,total,s_wave,0.0,0.05,15.0,1.001806811069065,0.0018068110690648762,0.0
baseline,total,s_wave,0.0,0.05,15.833333333333345,1.001477006962801,0.0014770069628007266,0.0
baseline,total,s_wave,0.0,0.05,16.66666666666667,1.001224506423354,0.0012245064233539643,0.0
baseline,total,s_wave,0.0,0.05,17.5,1.0010267475498067,0.00102674754980676,0.0
baseline,total,s_wave,0.0,0.05,18.333333333333343,1.0008691840678665,0.0008691840678664931,0.0
baseline,total,s_wave,0.0,0.05,19.16666666666667,1.0007419095573145,0.0007419095573143237,0.0
baseline,total,s_wave,0.0,0.05,20.0,1.0006379140074704,0.000637914007470419,0.0
baseline,K_B,s_wave,0.5,0.05,-80.0,0.9828451643570245,2.41579597538379e-05,0.017178993602729165
baseline,K_B,s_wave,0.5,0.05,-79.16666666666667,0.9819097790289022,2.6015115754637948e-05,0.018116236086852425
baseline,K_B,s_wave,0.5,0.05,-78.33333333333333,0.9808831344830933,2.8080409597951685e-05,0.019144945926504706
baseline,K_B,s_wave,0.5,0.05,-77.5,0.9797516157038543,3.0386503591698212e-05,0.020278770799737483
baseline,K_B,s_wave,0.5,0.05,-76.66666666666667,0.9784987579444493,3.297299468940363e-05,0.02153421505024014
baseline,K_B,s_wave,0.5,0.05,-75.83333333333333,0.9771044473167021,3.5888355979838054e-05,0.022931441039277686
baseline,K_B,s_wave,0.5,0.05,-75.0,0.9755438268334468,3.919258520280986e-05,0.024495365751756155
baseline,K_B,s_wave,0.5,0.05,-74.16666666666667,0.9737857653983994,4.296089554892813e-05,0.026257195497149666
baseline,K_B,s_wave,0.5,0.05,-73.33333333333333,0.9717906549467026,4.728899499818073e-05,0.028256634048295634
baseline,K_B,s_wave,0.5,0.05,-72.5,0.9695071255019682,5.230089484630756e-05,0.030545175392878217
baseline,K_B,s_wave,0.5,0.05,-71.66666666666667,0.9668668999010803,5.8160998353252525e-05,0.033191261097272814
baseline,K_B,s_wave,0.5,0.05,-70.83333333333333,0.9637761208119242,6.509413068666571e-05,0.0362889733187623
baseline,K_B,s_wave,0.5,0.05,-70.0,0.9600988428296954,7.342269771677436e-05,0.039974579868021574
baseline,K_B,s_wave,0.5,0.05,-69.16666666666667,0.9556178301682436,8.365177064408602e-05,0.04446582160240035
baseline,K_B,s_wave,0.5,0.05,-68.33333333333333,0.949895445972494,9.675922363694422e-05,0.05020131325114295
baseline,K_B,s_wave,0.5,0.05,-67.5,0.9415671065024819,0.00011565144680359854,0.05854854494432175
baseline,K_B,s_wave,0.5,0.05,-66.66666666666667,0.9279290562514698,0.00014623979667904863,0.07221718354520919
baseline,K_B,s_wave,0.5,0.05,-65.83333333333333,0.908138436568219,0.00019115578289090668,0.09205271921467195
baseline,K_B,s_wave,0.5,0.05,-65.0,0.8774179887327536,0.0002616788665572144,0.12284369013380336
baseline,K_B,s_wave,0.5,0.05,-64.16666666666667,0.822320504089481,0.00038923439784050237,0.1780687303083594
baseline,K_B,s_wave,0.5,0.05,-63.33333333333333,0.738904017727116,0.0005871560721870016,0.261683138345071
baseline,K_B,s_wave,0.5,0.05,-62.5,0.6244966623933502,0.0008671576210045161,0.3763704952276544
baseline,K_B,s_wave,0.5,0.05,-61.66666666666666,0.4691113544745579,0.0012594300693404652,0.5321480755947827
baseline,K_B,s_wave,0.5,0.05,-60.83333333333333,0.26211095428331554,0.0017989033251232553,0.7396879490418073
baseline,K_B,s_wave,0.5,0.05,-60.0,0.013630236598734809,0.0024721046701786107,0.9888418680714439
baseline,K_B,s_wave,0.5,0.05,-59.16666666666666,-0.17919033135480875,0.003039416292304424,1.1822297476471137
baseline,K_B,s_wave,0.5,0.05,-58.33333333333333,-0.30803053498341754,0.003468781866607416,1.3114993168500253
baseline,K_B,s_wave,0.5,0.05,-57.5,-0.38927420124611073,0.0037920897145242256,1.393066290960635
baseline,K_B,s_wave,0.5,0.05,-56.66666666666666,-0.4332047730096972,0.004028230910641781,1.4372330039203385
baseline,K_B,s_wave,0.5,0.05,-55.83333333333333,-0.4450602286842568,0.004184051206814052,1.4492442798910703
baseline,K_B,s_wave,0.5,0.05,-55.0,-0.44834288471687517,0.004321978104261232,1.4526648628211358
baseline,K_B,s_wave,0.5,0.05,-54.16666666666666,-0.4555000680398601,0.004478419217717921,1.4599784872575774
baseline,K_B,s_wave,0.5,0.05,-53.33333333333333,-0.4726569274435069,0.004674368553741297,1.4773312959972487
baseline,K_B,s_wave,0.5,0.05,-52.5,-0.510688641835739,0.004949020939674823,1.515637662775414
baseline,K_B,s_wave,0.5,0.05,-51.66666666666666,-0.5195338242971443,0.0051404209726056155,1.524674245269751
baseline,K_B,s_wave,0.5,0.05,-50.83333333333333,-0.5353273041514176,0.0053661346322591945,1.540693438783677
baseline,K_B,s_wave,0.5,0.05,-50.0,-0.5222169447050898,0.005499780209693221,1.5277167249147832
baseline,K_B,s_wave,0.5,0.05,-49.16666666666666,-0.5153986638080844,0.005663016194436275,1.5210616800025205
baseline,K_B,s_wave,0.5,0.05,-48.33333333333333,-0.5319686705104151,0.005924821538929701,1.5378934920493452
baseline,K_B,s_wave,0.5,0.05,-47.5,-0.4762284044255309,0.005912139566060645,1.482140543991592
baseline,K_B,s_wave,0.5,0.05,-46.66666666666666,-0.48407810427880693,0.006158631407683971,1.4902367356864903
baseline,K_B,s_wave,0.5,0.05,-45.83333333333333,-0.4455661480934256,0.0062198832948071135,1.4517860313882336
baseline,K_B,s_wave,0.5,0.05,-45.0,-0.4548531567886385,0.006494880164234995,1.4613480369528735
baseline,K_B,s_wave,0.5,0.05,-44.16666666666666,-0.43315791368036727,0.006642868686176725,1.4398007823665437
baseline,K_B,s_wave,0.5,0.05,-43.33333333333333,-0.4258170907279094,0.006866709337592055,1.432683800065502
baseline,K_B,s_wave,0.5,0.05,-42.5,-0.3913117019735133,0.006967202847551326,1.3982789048210644
baseline,K_B,s_wave,0.5,0.05,-41.66666666666666,-0.3798210783298569,0.007190266813221725,1.3870113451430786
baseline,K_B,s_wave,0.5,0.05,-40.83333333333333,-0.34091594098830885,0.007277210848733061,1.3481931518370427
baseline,K_B,s_wave,0.5,0.05,-40.0,-0.3136408132763769,0.007431029113442741,1.32107184238982
baseline,K_B,s_wave,0.5,0.05,-39.16666666666666,-0.24927962592654546,0.007372663499757763,1.256652289426303
baseline,K_B,s_wave,0.5,0.05,-38.33333333333333,-0.24033937548284806,0.007643600837957297,1.2479829763208048
baseline,K_B,s_wave,0.5,0.05,-37.5,-0.15374245658779706,0.007431513407972927,1.1611739699957697
baseline,K_B,s_wave,0.5,0.05,-36.66666666666666,-0.10923194964096378,0.007475479484226483,1.11670742912519
baseline,K_B,s_wave,0.5,0.05,-35.83333333333333,-0.08417491980487841,0.007652832705535408,1.0918277525104136
baseline,K_B,s_wave,0.5,0.05,-35.0,0.04986690479447122,0.007032235079646185,0.9571653302851749
baseline,K_B,s_wave,0.5,0.05,-34.166666666666664,0.09168669706436446,0.00705722908685993,0.915370532022495
baseline,K_B,s_wave,0.5,0.05,-33.33333333333333,0.21042841873061427,0.006447756637042071,0.7960193379064282
baseline,K_B,s_wave,0.5,0.05,-32.5,0.2694338116592098,0.006278439431909392,0.7368446277726993
baseline,K_B,s_wave,0.5,0.05,-31.666666666666664,0.22347576543506067,0.007032475737898047,0.7835567103028377
baseline,K_B,s_wave,0.5,0.05,-30.83333333333333,0.09426674320128353,0.008656310291813933,0.9143895670905298
baseline,K_B,s_wave,0.5,0.05,-30.0,-0.04943097568255393,0.010600312885682363,1.0600312885682361
baseline,K_B,s_wave,0.5,0.05,-29.166666666666664,-0.157760523777698,0.01237960495376305,1.1701401287314608
baseline,K_B,s_wave,0.5,0.05,-28.33333333333333,-0.24533027079012723,0.014119786104983257,1.2594500568951106
baseline,K_B,s_wave,0.5,0.05,-27.5,-0.3151717010523963,0.015840140929369785,1.3310118419817665
baseline,K_B,s_wave,0.5,0.05,-26.666666666666664,-0.37146098689427404,0.017580050631181555,1.3890410375254556
baseline,K_B,s_wave,0.5,0.05,-25.83333333333333,-0.4155520888872734,0.019351034842389644,1.4349031237296634
baseline,K_B,s_wave,0.5,0.05,-25.0,-0.4253136781842337,0.020824388155289135,1.4461380663395231
baseline,K_B,s_wave,0.5,0.05,-24.166666666666664,-0.44402373520298993,0.022601018801302768,1.4666247540042916
baseline,K_B,s_wave,0.5,0.05,-23.33333333333333,-0.44509514857384097,0.02428983337507392,1.4693849819489149
baseline,K_B,s_wave,0.5,0.05,-22.5,-0.44913774066936624,0.026228737387680848,1.4753664780570472
baseline,K_B,s_wave,0.5,0.05,-21.666666666666664,-0.4522604822610301,0.02838636560404043,1.480646847865071
baseline,K_B,s_wave,0.5,0.05,-20.83333333333333,-0.44642066937871877,0.030628082927828596,1.4770487523065479
baseline,K_B,s_wave,0.5,0.05,-20.0,-0.45130185551313035,0.03340592506296209,1.4847077805760927
baseline,K_B,s_wave,0.5,0.05,-19.166666666666664,-0.4365435060582659,0.036077830862946934,1.4726213369212127
baseline,K_B,s_wave,0.5,0.05,-18.33333333333333,-0.3858332848275392,0.03812924458934469,1.423962529416884
baseline,K_B,s_wave,0.5,0.05,-17.5,-0.36956688438961754,0.04146712181499265,1.4110340062046107
baseline,K_B,s_wave,0.5,0.05,-16.666666666666664,-0.36097720432409175,0.04557220072354343,1.4065494050476357
baseline,K_B,s_wave,0.5,0.05,-15.833333333333329,-0.3663202480712877,0.05087780259454062,1.4171980506658288
baseline,K_B,s_wave,0.5,0.05,-15.0,-0.39380731014448256,0.058075304589353435,1.4518826147338353
baseline,K_B,s_wave,0.5,0.05,-14.166666666666655,-0.39770882295105076,0.06562203429012335,1.463330857241174
baseline,K_B,s_wave,0.5,0.05,-13.333333333333329,-0.37480746065914816,0.07331099691467481,1.4481184575738224
baseline,K_B,s_wave,0.5,0.05,-12.5,-0.3390201999517833,0.08184164210231613,1.4208618420540997
baseline,K_B,s_wave,0.5,0.05,-11.666666666666655,-0.27906141886763275,0.09056291514709659,1.3696243340147296
baseline,K_B,s_wave,0.5,0.05,-10.833333333333329,-0.19956376503087694,0.09963052034606633,1.2991942853769436
baseline,K_B,s_wave,0.5,0.05,-10.0,-0.19055142723785193,0.11774684445209525,1.3082982716899472
baseline,K_B,s_wave,0.5,0.05,-9.166666666666655,-0.2574667156801114,0.15084013916340522,1.4083068548435174
baseline,K_B,s_wave,0.5,0.05,-8.333333333333329,-0.25688365615013664,0.18714627968411993,1.4440299358342572
baseline,K_B,s_wave,0.5,0.05,-7.5,-0.19234928245322394,0.22711414903870933,1.4194634314919334
baseline,K_B,s_wave,0.5,0.05,-6.666666666666657,-0.10347277836013646,0.2801921474832959,1.3836649258434321
baseline,K_B,s_wave,0.5,0.05,-5.833333333333329,0.010441450339014134,0.35584569377376274,1.3454042434347484
baseline,K_B,s_wave,0.5,0.05,-5.0,0.1607670804736421,0.4720685172335764,1.311301436759934
baseline,K_B,s_wave,0.5,0.05,-4.166666666666657,0.38657358280435905,0.6602995321308629,1.2737259493265045
baseline,K_B,s_wave,0.5,0.05,-3.3333333333333286,0.7687512768196326,0.9858498198742147,1.217098543054582
baseline,K_B,s_wave,0.5,0.05,-2.5,1.4783676494759832,1.5655668528304922,1.0871992033545084
baseline,K_B,s_wave,0.5,0.05,-1.6666666666666572,2.845812546236915,2.669836004378383,0.8240234581414666
baseline,K_B,s_wave,0.5,0.05,-0.8333333333333286,5.249782182812019,4.6051151412411135,0.3553329584290942
baseline,K_B,s_wave,0.5,0.05,0.0,7.006371020223229,6.006371020223228,0.0
baseline,K_B,s_wave,0.5,0.05,0.8333333333333428,5.21906743012024,4.571832265414583,0.35276483529434305
baseline,K_B,s_wave,0.5,0.05,1.6666666666666714,2.840976901009813,2.662841588960628,0.8218646879508156
baseline,K_B,s_wave,0.5,0.05,2.5,1.4770911780824234,1.561389310087931,1.0842981320055078
baseline,K_B,s_wave,0.5,0.05,3.333333333333343,0.7762495247496778,0.9538836050145083,1.1776340802648313
baseline,K_B,s_wave,0.5,0.05,4.166666666666671,0.5316897837879201,0.5040947177831003,0.9724049339951798
baseline,K_B,s_wave,0.5,0.05,5.0,0.5806195840181,0.23590148398981886,0.6552818999717189
baseline,K_B,s_wave,0.5,0.05,5.833333333333343,0.6298570796011357,0.133103558500812,0.5032464788996766
baseline,K_B,s_wave,0.5,0.05,6.666666666666671,0.6771936219738103,0.0819665097809446,0.4047728878071342
baseline,K_B,s_wave,0.5,0.05,7.5,0.7215158236200943,0.05304460502474396,0.3315287814046497
baseline,K_B,s_wave,0.5,0.05,8.333333333333343,0.7694572707909713,0.03432713431237367,0.26486986352140235
baseline,K_B,s_wave,0.5,0.05,9.166666666666671,0.8183774185359086,0.021786640649524455,0.20340922211361584
baseline,K_B,s_wave,0.5,0.05,10.0,0.8711614300557303,0.012742276148334356,0.1415808460926039
baseline,K_B,s_wave,0.5,0.05,10.833333333333345,0.9132629054445864,0.007204003751846685,0.09394109830726022
baseline,K_B,s_wave,0.5,0.05,11.666666666666671,0.9317172264976272,0.00483470686511555,0.07311748036748829
baseline,K_B,s_wave,0.5,0.05,12.5,0.9407832831370071,0.0036193579067364087,0.06283607476972931
baseline,K_B,s_wave,0.5,0.05,13.333333333333345,0.947024520754572,0.002824893889980031,0.05580037313540809
baseline,K_B,s_wave,0.5,0.05,14.166666666666671,0.9519483979422444,0.0022560091387788467,0.050307611196534485
baseline,K_B,s_wave,0.5,0.05,15.0,0.9560476061194066,0.0018313497450247232,0.045783743625618066
baseline,K_B,s_wave,0.5,0.05,15.833333333333345,0.9595516874607682,0.0015061778258488774,0.04195449036508066
baseline,K_B,s_wave,0.5,0.05,16.66666666666667,0.9625948200650389,0.0012525091255609106,0.03865768906052195
baseline,K_B,s_wave,0.5,0.05,17.5,0.965266744675124,0.0010516376717372052,0.03578489299661322
baseline,K_B,s_wave,0.5,0.05,18.333333333333343,0.9676324485019545,0.0008905474427111654,0.033258098940756514
baseline,K_B,s_wave,0.5,0.05,19.16666666666667,0.9697413437761673,0.0007599259450059511,0.03101858216883861
baseline,K_B,s_wave,0.5,0.05,20.0,0.9716322117838148,0.0006529669921884008,0.029020755208373362
baseline,K_T,s_wave,0.5,0.05,-80.0,0.9926753087191502,1.0314852374847125e-05,0.0073350061332246195
