sample_id,psnr_fixed,psnr_method,psnr_gain,seed,dataset_name,dataset_version,condition_family,condition_level,training_regime,method,object_family,aberration_id,psnr_guided,better_than_fixed,condition
UCID:7,21.916804669309947,22.418451802569457,0.5016471332595103,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:8,20.639831204971312,22.722884713065184,2.0830535080938724,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:9,20.654797609515047,23.694083522662478,3.0392859131474275,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:1,19.728304667830628,22.680027217435217,2.9517225496045896,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:10,18.81283594740793,22.87065994653629,4.05782399912836,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:11,25.1351556196591,25.125544292643117,-0.0096113270159854,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,clean_reference:0.0
UCID:12,20.833869792063897,24.274195976292148,3.440326184228251,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:2,16.55248075122352,21.286069930819576,4.733589179596056,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:3,22.096728318661988,23.018280998252298,0.9215526795903096,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:4,20.11729063607016,22.951870334771648,2.8345796987014893,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:5,21.311359751085103,24.16546605428373,2.854106303198624,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:6,18.7853281580089,22.08969645063228,3.30436829262338,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:7,21.462959678839468,22.629945501152346,1.1669858223128775,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:8,19.75180796738457,21.954970958061608,2.20316299067704,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:9,20.35240868858617,23.45004865116976,3.097639962583589,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:1,20.712177809528104,24.031111255541525,3.318933446013421,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:10,19.77931674555361,23.75004045436246,3.970723708808848,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:11,25.920104200897377,26.34048265809007,0.4203784571926938,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:12,21.426991985071314,24.69601436321709,3.269022378145774,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:2,17.544882808921088,22.694065008806703,5.149182199885615,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:3,23.104067250700805,24.098216952558232,0.9941497018574276,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:4,21.57008790434538,24.643932656407152,3.0738447520617704,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:5,22.127655732091306,24.58121350485033,2.453557772759023,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:6,19.534376152955858,23.012306320632646,3.4779301676767886,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:7,22.240698924744017,22.91689011843481,0.6761911936907978,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:8,20.942040043994904,23.02210316334485,2.080063119349948,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:9,21.22798119846771,24.425126546588643,3.1971453481209338,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:1,20.54042385007909,23.86162343011432,3.3211995800352234,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:10,19.624979371546985,23.567023810970746,3.942044439423757,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:11,25.463653381891483,26.16905507148417,0.7054016895926871,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:12,21.031452834238912,23.788487691293547,2.7570348570546344,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:2,17.434790614963,22.334078806684428,4.899288191721428,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:3,22.5130836709382,22.9870524763308,0.4739688053925981,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:4,21.18456883931692,24.639164774641277,3.454595935324356,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:5,21.846630464849262,24.263712217249687,2.417081752400424,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:6,19.343631321485734,22.610308333080425,3.2666770115946875,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:7,21.82158351665216,22.476023334092616,0.6544398174404584,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:8,20.62743420610936,22.7497793443331,2.1223451382237397,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:9,20.4793460663057,23.710257275020812,3.230911208715117,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:1,19.304570158738716,22.21152315516859,2.906952996429876,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:10,18.61729348170209,22.14498571863328,3.5276922369311805,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:11,25.01694452457993,25.15963334576961,0.1426888211896724,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:12,20.390350492325226,23.17344388416389,2.783093391838669,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:2,16.336901676513417,21.125925293324453,4.789023616811036,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:3,22.029897546925294,23.01737193390863,0.9874743869833332,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:4,20.0274514519296,22.528620138290023,2.5011686863604226,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:5,21.140440110539732,23.30303813551071,2.1625980249709755,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:6,18.391223152233277,21.586931652365426,3.195708500132149,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:7,21.434084298326816,21.89804605025913,0.4639617519323096,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:8,19.73680883278079,21.644334513714877,1.9075256809340857,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:9,19.952121264084848,23.00397493355371,3.051853669468862,2,UCID,1338 public citation subset,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
UCID:1,21.23857856084881,24.065341188487327,2.8267626276385123,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:10,20.32498047510203,23.885464953438408,3.5604844783363774,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:11,26.363261026825736,26.48944423567368,0.1261832088479444,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:12,21.864263925798465,25.81883757499742,3.954573649198956,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:2,18.181189425893496,23.757333827900258,5.576144402006761,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:3,23.08609498373492,23.82139961045461,0.7353046267196888,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:4,21.59934873017833,24.225105813078965,2.6257570829006305,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:5,22.617913554956974,23.961600663629923,1.3436871086729454,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:6,20.288643876677845,23.855790246768866,3.56714637009102,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:7,22.4278070959352,23.299100394147764,0.8712932982125672,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:8,21.198909959099325,23.16258785182611,1.9636778927267853,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:9,21.023696209446925,24.053715438078942,3.030019228632021,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:1,20.56650293472769,24.13914040510233,3.572637470374641,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:10,19.588755650124806,23.70036818789288,4.111612537768075,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:11,25.823122226565197,26.19475135696743,0.371629130402237,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:12,21.614793312491464,24.380403050303205,2.76560973781174,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:2,17.38111627033987,21.91187001485824,4.530753744518371,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:3,22.64264570219543,23.7067171800765,1.0640714778810685,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:4,20.97082817144728,24.49266603912918,3.5218378676818998,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:5,21.981977855373884,23.83374189952811,1.8517640441542265,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:6,19.530627854580597,22.930459279859758,3.39983142527916,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:7,21.916804669309947,22.12371991137981,0.206915242069865,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:8,20.639831204971312,22.743067784670863,2.103236579699552,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:9,20.654797609515047,24.206382865224143,3.5515852557090994,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:1,19.728304667830628,23.441194460126034,3.712889792295407,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:10,18.81283594740793,22.767428931667965,3.954592984260035,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:11,25.1351556196591,25.30358378446796,0.1684281648088621,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:12,20.833869792063897,24.0543892979621,3.220519505898203,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:2,16.55248075122352,21.276909872743676,4.724429121520153,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:3,22.096728318661988,23.4130075343096,1.3162792156476115,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:4,20.11729063607016,22.71093390009051,2.5936432640203506,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:5,21.311359751085103,23.73190481021943,2.420545059134323,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:6,18.7853281580089,22.08246961298244,3.297141454973538,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:7,21.462959678839468,22.3402110583708,0.8772513795313301,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:8,19.75180796738457,22.27951747673439,2.5277095093498225,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:9,20.35240868858617,23.92507744281375,3.5726687542275783,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:1,20.712177809528104,23.998736624060385,3.286558814532281,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:10,19.77931674555361,23.499819111000324,3.7205023654467126,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:11,25.920104200897377,26.439441817071533,0.5193376161741554,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:12,21.426991985071314,24.295268398777917,2.8682764137065995,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:2,17.544882808921088,22.61403255357625,5.069149744655164,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:3,23.104067250700805,24.481671203638964,1.3776039529381592,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:4,21.57008790434538,24.53317650406141,2.9630885997160306,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:5,22.127655732091306,24.280026432401822,2.15237070031052,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:6,19.534376152955858,22.993692492761767,3.459316339805909,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:7,22.240698924744017,22.659243999293928,0.4185450745499111,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:8,20.942040043994904,23.05991690650917,2.1178768625142617,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:9,21.22798119846771,24.8915904617468,3.663609263279092,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:1,20.54042385007909,23.90183613473095,3.3614122846518555,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:10,19.624979371546985,23.439096390044835,3.81411701849785,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:11,25.463653381891483,26.110586223030023,0.6469328411385398,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:12,21.031452834238912,23.545221807381807,2.513768973142895,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:2,17.434790614963,22.128951643980532,4.694161029017536,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:3,22.5130836709382,23.43611360296245,0.923029932024253,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:4,21.18456883931692,24.62604057142276,3.441471732105839,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:5,21.846630464849262,23.984699937155625,2.1380694723063627,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:6,19.343631321485734,22.635193559770723,3.2915622382849854,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:7,21.82158351665216,22.270816970380555,0.4492334537283966,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:8,20.62743420610936,22.753792306145087,2.126358100035727,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:9,20.4793460663057,24.21214403890767,3.732797972601972,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:1,19.304570158738716,22.75110248710483,3.446532328366118,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:10,18.61729348170209,22.0689381721178,3.451644690415705,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:11,25.01694452457993,25.34634096447109,0.3293964398911519,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:12,20.390350492325226,22.960151341666723,2.569800849341497,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:2,16.336901676513417,21.00686021276129,4.669958536247869,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:3,22.029897546925294,23.352244711081227,1.3223471641559286,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:4,20.0274514519296,22.39913899187165,2.371687539942048,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:5,21.140440110539732,22.94886704526592,1.8084269347261817,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:6,18.391223152233277,21.55790606997808,3.1666829177448044,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:7,21.434084298326816,21.693372254716504,0.2592879563896879,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:8,19.73680883278079,22.050837066289954,2.314028233509166,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:9,19.952121264084848,23.422883147586244,3.470761883501396,2,UCID,1338 public citation subset,phase_mask_quantization,3.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:3.0
UCID:1,21.23857856084881,25.25233209155537,4.013753530706556,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:10,20.32498047510203,23.33617051320075,3.011190038098718,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:11,26.363261026825736,26.87145227770741,0.5081912508816764,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:12,21.864263925798465,25.48224099174402,3.617977065945556,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:2,18.181189425893496,23.92006066324793,5.738871237354438,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:3,23.08609498373492,23.87497951663757,0.788884532902653,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:4,21.59934873017833,24.145537859554228,2.546189129375893,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:5,22.617913554956974,24.08259616982622,1.4646826148692431,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:6,20.288643876677845,24.03760356425853,3.748959687580683,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:7,22.4278070959352,23.44538281132081,1.0175757153856146,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:8,21.198909959099325,22.939444133042027,1.7405341739427025,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:9,21.023696209446925,23.990958421604308,2.967262212157383,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:1,20.56650293472769,24.85438388600596,4.287880951278272,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:10,19.588755650124806,23.52875993093277,3.940004280807965,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:11,25.823122226565197,26.427876702426506,0.6047544758613128,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:12,21.614793312491464,24.2128253080663,2.598031995574836,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:2,17.38111627033987,22.0096795749784,4.628563304638529,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:3,22.64264570219543,23.536651105845426,0.8940054036499916,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
