dataset_name,dataset_version,phase_noise_sigma_rad,misalignment_label,shift_sigma_px,rotation_sigma_deg,wavelength_drift_fraction,mean_degradation_vs_clean_db,degradation_ci95_half_width,degradation_ci_low,degradation_ci_high,mean_psnr_gain_over_fixed_lowres,gain_ci95_half_width,pass_state
UCID,1338 public citation subset,0.2,clean,0.0,0.0,0.005,11.485397077338597,1.0397180551294212,10.445679022209175,12.525115132468018,-9.844494204356264,0.6995402344535464,fail
UCID,1338 public citation subset,0.2,clean,0.0,0.0,0.01,11.527914549976638,1.0371172912207443,10.490797258755894,12.565031841197381,-9.887011676994303,0.7049999567759986,fail
UCID,1338 public citation subset,0.2,clean,0.0,0.0,0.02,10.992983963686646,1.0793756723385046,9.91360829134814,12.072359636025151,-9.352081090704313,0.7982281000794166,fail
UCID,1338 public citation subset,0.2,mild,0.25,0.5,0.0,11.873124364303623,0.9173665282205943,10.955757836083029,12.790490892524216,-10.23222149132129,0.6350378882722875,fail
UCID,1338 public citation subset,0.2,mild,0.25,0.5,0.005,12.116704163429903,0.6977120462445435,11.41899211718536,12.814416209674446,-10.47580129044757,0.37378579568346026,fail
UCID,1338 public citation subset,0.2,mild,0.25,0.5,0.01,12.17082658886469,0.9533166604593702,11.21750992840532,13.12414324932406,-10.529923715882356,0.6486684896785564,fail
UCID,1338 public citation subset,0.2,mild,0.25,0.5,0.02,11.96851902291237,0.7352703500175615,11.233248672894808,12.703789372929931,-10.327616149930037,0.3990364836108724,fail
UCID,1338 public citation subset,0.2,moderate,0.5,1.0,0.0,12.215914800625923,0.5215060130489483,11.694408787576974,12.737420813674872,-10.57501192764359,0.18784354040045112,fail
UCID,1338 public citation subset,0.2,moderate,0.5,1.0,0.005,12.461057483390276,0.8863772960202854,11.57468018736999,13.34743477941056,-10.820154610407942,0.5633543930919903,fail
UCID,1338 public citation subset,0.2,moderate,0.5,1.0,0.01,12.61726017916751,0.6147552364903621,12.002504942677147,13.232015415657871,-10.976357306185179,0.317036260912368,fail
UCID,1338 public citation subset,0.2,moderate,0.5,1.0,0.02,12.611249863290467,0.649947697098345,11.961302166192123,13.261197560388812,-10.970346990308135,0.4534140485586162,fail
UCID,1338 public citation subset,0.2,severe,1.0,2.0,0.0,13.322066304266537,0.3705374293251283,12.951528874941408,13.692603733591666,-11.681163431284205,0.07771503422400737,fail
UCID,1338 public citation subset,0.2,severe,1.0,2.0,0.005,13.323384141262983,0.46055434796708594,12.862829793295896,13.783938489230069,-11.682481268280652,0.1651795230701858,fail
UCID,1338 public citation subset,0.2,severe,1.0,2.0,0.01,13.331040636894416,0.6939373082256944,12.637103328668722,14.02497794512011,-11.690137763912084,0.588742416110535,fail
UCID,1338 public citation subset,0.2,severe,1.0,2.0,0.02,13.233015174617078,0.3862911035108928,12.846724071106186,13.61930627812797,-11.592112301634744,0.38669918855939983,fail
