dataset_name,dataset_version,phase_noise_sigma_rad,misalignment_label,shift_sigma_px,rotation_sigma_deg,wavelength_drift_fraction,seed_count,repeat_count_per_seed,sample_count_per_seed,mean_psnr_gain_over_fixed_lowres,gain_ci95_half_width,gain_ci_low,gain_ci_high,mean_degradation_vs_clean_db,degradation_ci95_half_width,degradation_ci_low,degradation_ci_high,mean_method_psnr_lowres,mean_fixed_psnr_lowres,mean_guided_psnr_lowres,failure_threshold_gain_db,pass_state
Kodak-PCD0992,unrestricted public release,0.05,severe,1.0,2.0,0.02,3,4,288,-15.88089441597023,0.42393039266425675,-16.304824808634486,-15.456964023305973,14.772496525182182,0.253451409601302,14.51904511558088,15.025947934783485,9.167683246011007,25.048577661981238,27.009045430169824,0.0,fail
Kodak-PCD0992,unrestricted public release,0.1,clean,0.0,0.0,0.0,3,4,288,-11.530534820006961,1.1195914042306947,-12.650126224237656,-10.410943415776266,10.422136929218913,1.1689947356681771,9.253142193550737,11.59113166488709,13.52664757251737,25.05718239252433,26.99159783044102,0.0,fail
Kodak-PCD0992,unrestricted public release,0.1,clean,0.0,0.0,0.005,3,4,288,-11.355625148242572,1.6801618312147737,-13.035786979457345,-9.675463317027798,10.247227257454524,1.8303682514365678,8.416859006017956,12.077595508891092,13.699325127638401,25.05495027588097,26.996015768415358,0.0,fail
Kodak-PCD0992,unrestricted public release,0.1,clean,0.0,0.0,0.01,3,4,288,-11.170140259700858,1.3245465409492805,-12.494686800650138,-9.845593718751578,10.06174236891281,1.4636140450964659,8.598128323816344,11.525356414009277,13.880880730109347,25.0510209898102,26.998731881358268,0.0,fail
Kodak-PCD0992,unrestricted public release,0.1,clean,0.0,0.0,0.02,3,4,288,-10.864471517977728,1.3232818584564423,-12.18775337643417,-9.541189659521287,9.75607362718968,1.511571818519425,8.244501808670256,11.267645445709105,14.184106144003508,25.048577661981238,27.009045430169824,0.0,fail
Kodak-PCD0992,unrestricted public release,0.1,mild,0.25,0.5,0.0,3,4,288,-13.267958008297597,0.9356375814468678,-14.203595589744465,-12.33232042685073,12.159560117509551,1.0478683698193778,11.111691747690173,13.20742848732893,11.78922438422673,25.05718239252433,26.99159783044102,0.0,fail
Kodak-PCD0992,unrestricted public release,0.1,mild,0.25,0.5,0.005,3,4,288,-12.965723822914818,1.1643792218929896,-14.130103044807807,-11.801344601021828,11.85732593212677,1.2874970637903,10.56982886833647,13.14482299591707,12.089226452966154,25.05495027588097,26.996015768415358,0.0,fail
Kodak-PCD0992,unrestricted public release,0.1,mild,0.25,0.5,0.01,3,4,288,-12.985861465322657,0.6622876035913301,-13.648149068913987,-12.323573861731326,11.877463574534609,0.7041859157805269,11.173277658754081,12.581649490315137,12.06515952448755,25.0510209898102,26.998731881358268,0.0,fail
Kodak-PCD0992,unrestricted public release,0.1,mild,0.25,0.5,0.02,3,4,288,-13.166153631658515,0.4699743897027413,-13.636128021361257,-12.696179241955774,12.057755740870467,0.5220000811764736,11.535755659693994,12.579755822046941,11.882424030322722,25.048577661981238,27.009045430169824,0.0,fail
Kodak-PCD0992,unrestricted public release,0.1,moderate,0.5,1.0,0.0,3,4,288,-14.447396387142424,0.28832030902457717,-14.735716696167001,-14.159076078117847,13.338998496354376,0.09445461370434037,13.244543882650037,13.433453110058716,10.609786005381904,25.05718239252433,26.99159783044102,0.0,fail
